SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,WL,MIN,PTS,days_since_last_game,avg_prev_5,avg_prev_15,HOME_AWAY,OPP,OPP_DEF_RATING,avg_prev_opp_3
2025,202252,Alysha Clark,SEA,2025-07-06,SEA @ NYL,W,16.9,5,3,3.0,4.8,Away,NYL,97.7,6.66667
2025,202252,Alysha Clark,SEA,2025-07-09,SEA @ CON,L,13.45,4,3,3.2,5.0,Away,CON,112.2,2.0
2025,202252,Alysha Clark,SEA,2025-07-11,SEA vs. CON,W,5.21667,0,2,3.6,4.66667,Home,CON,112.2,2.33333
2025,202252,Alysha Clark,SEA,2025-07-13,SEA vs. WAS,L,12.76667,0,2,3.4,4.26667,Home,WAS,,5.0
2025,202252,Alysha Clark,SEA,2025-07-16,SEA vs. GSV,W,11.59167,0,3,3.4,3.93333,Home,GSV,98.8,5.5
2024,202641,Sydney Colson,LVA,2024-05-14,LVA vs. PHO,W,11.75,2,5,,,Home,PHO,98.5,
2024,202641,Sydney Colson,LVA,2024-05-18,LVA vs. LAS,W,1.41667,0,4,2.0,2.0,Home,LAS,107.5,
2024,202641,Sydney Colson,LVA,2024-05-21,LVA vs. PHO,L,4.53333,0,3,1.0,1.0,Home,PHO,98.5,2.0
2024,202641,Sydney Colson,LVA,2024-05-25,LVA vs. IND,W,11.81667,6,4,0.66667,0.66667,Home,IND,100.6,
2024,202641,Sydney Colson,LVA,2024-05-29,LVA @ MIN,W,6.82,0,4,2.0,2.0,Away,MIN,94.8,
2024,202641,Sydney Colson,LVA,2024-05-31,LVA @ ATL,L,3.05,0,2,1.6,1.6,Away,ATL,99.4,
2024,202641,Sydney Colson,LVA,2024-06-05,LVA @ DAL,W,0.62667,0,5,1.2,1.33333,Away,DAL,107.7,
2024,202641,Sydney Colson,LVA,2024-06-09,LVA @ LAS,L,7.01667,0,4,1.2,1.14286,Away,LAS,107.5,0.0
2024,202641,Sydney Colson,LVA,2024-06-11,LVA vs. MIN,L,10.0,7,2,1.2,1.0,Home,MIN,94.8,0.0
2024,202641,Sydney Colson,LVA,2024-06-13,LVA @ PHO,W,17.53333,8,2,1.4,1.66667,Away,PHO,98.5,1.0
2024,202641,Sydney Colson,LVA,2024-06-15,LVA vs. NYL,L,13.34333,5,2,3.0,2.3,Home,NYL,97.7,
2024,202641,Sydney Colson,LVA,2024-06-19,LVA vs. SEA,W,0.88667,0,4,4.0,2.54545,Home,SEA,98.9,
2024,202641,Sydney Colson,LVA,2024-06-21,LVA vs. CON,W,3.41667,0,2,4.0,2.33333,Home,CON,112.2,
2024,202641,Sydney Colson,LVA,2024-07-02,LVA vs. IND,W,3.35333,3,11,4.0,2.15385,Home,IND,100.6,6.0
2024,202641,Sydney Colson,LVA,2024-07-04,LVA vs. WAS,W,7.41667,0,2,3.2,2.21429,Home,WAS,,
2024,202641,Sydney Colson,LVA,2024-07-05,LVA @ LAS,L,1.38333,0,1,1.6,2.06667,Away,LAS,107.5,0.0
2024,202641,Sydney Colson,LVA,2024-07-07,LVA vs. DAL,W,2.45,0,2,0.6,1.93333,Home,DAL,107.7,0.0
2024,202641,Sydney Colson,LVA,2024-07-16,LVA vs. CHI,L,6.15,3,9,0.6,1.93333,Home,CHI,108.3,
2024,202641,Sydney Colson,LVA,2024-08-18,LVA vs. LAS,W,5.43333,4,33,1.2,2.13333,Home,LAS,107.5,0.0
2024,202641,Sydney Colson,LVA,2024-08-21,LVA vs. MIN,L,8.93333,0,3,1.4,2.0,Home,MIN,94.8,3.5
2024,202641,Sydney Colson,LVA,2024-08-23,LVA @ MIN,L,2.14,0,2,1.4,2.0,Away,MIN,94.8,2.33333
2024,202641,Sydney Colson,LVA,2024-08-30,LVA vs. ATL,W,10.66667,6,7,1.4,2.0,Home,ATL,99.4,0.0
2024,202641,Sydney Colson,LVA,2024-09-01,LVA @ PHO,W,14.85833,5,2,2.6,2.4,Away,PHO,98.5,3.33333
2024,202641,Sydney Colson,LVA,2024-09-03,LVA vs. CHI,W,12.86667,0,2,3.0,2.73333,Home,CHI,108.3,3.0
2024,202641,Sydney Colson,LVA,2024-09-06,LVA @ CON,W,6.88333,2,3,2.2,2.26667,Away,CON,112.2,0.0
2024,202641,Sydney Colson,LVA,2024-09-08,LVA @ NYL,L,9.375,8,2,2.6,1.86667,Away,NYL,97.7,5.0
2024,202641,Sydney Colson,LVA,2024-09-11,LVA @ IND,W,12.46667,2,3,4.2,2.06667,Away,IND,100.6,4.5
2024,202641,Sydney Colson,LVA,2024-09-13,LVA @ IND,W,4.98,0,2,3.4,2.2,Away,IND,100.6,3.66667
2024,202641,Sydney Colson,LVA,2024-09-15,LVA vs. CON,W,4.95,0,2,2.4,2.2,Home,CON,112.2,1.0
2024,202641,Sydney Colson,LVA,2024-09-17,LVA @ SEA,W,9.66667,2,2,2.4,2.0,Away,SEA,98.9,0.0
2024,202641,Sydney Colson,LVA,2024-09-19,LVA vs. DAL,W,31.63333,13,2,2.4,2.13333,Home,DAL,107.7,0.0
2025,202641,Sydney Colson,IND,2025-05-17,IND vs. CHI,W,13.135,2,240,3.4,3.0,Home,CHI,108.3,1.5
2025,202641,Sydney Colson,IND,2025-05-20,IND vs. ATL,L,5.53333,2,3,3.4,3.13333,Home,ATL,99.4,3.0
2025,202641,Sydney Colson,IND,2025-05-22,IND @ ATL,W,5.06667,0,2,3.8,3.06667,Away,ATL,99.4,2.66667
2025,202641,Sydney Colson,IND,2025-05-28,IND @ WAS,L,30.84667,4,6,3.8,2.8,Away,WAS,,0.0
2025,202641,Sydney Colson,IND,2025-05-30,IND vs. CON,L,8.71667,0,2,4.2,3.06667,Home,CON,112.2,0.66667
2025,202641,Sydney Colson,IND,2025-06-03,IND vs. WAS,W,16.28333,7,4,1.6,3.06667,Home,WAS,,2.0
2025,202641,Sydney Colson,IND,2025-06-07,IND @ CHI,W,24.98333,6,4,2.6,3.13333,Away,CHI,108.3,1.66667
2025,202641,Sydney Colson,IND,2025-06-10,IND @ ATL,L,25.01667,3,3,3.4,3.2,Away,ATL,99.4,2.66667
2025,202641,Sydney Colson,IND,2025-06-14,IND vs. NYL,W,20.31,10,4,4.0,3.4,Home,NYL,97.7,6.5
2025,202641,Sydney Colson,IND,2025-06-17,IND vs. CON,W,15.68333,0,3,5.2,3.93333,Home,CON,112.2,0.66667
2025,202641,Sydney Colson,IND,2025-06-19,IND @ GSV,L,13.22,5,2,5.2,3.4,Away,GSV,98.8,
2025,202641,Sydney Colson,IND,2025-06-22,IND @ LVA,L,14.98333,0,3,4.8,3.6,Away,LVA,102.8,
2025,202641,Sydney Colson,IND,2025-06-24,IND @ SEA,W,11.24167,0,2,3.6,3.6,Away,SEA,98.9,1.0
2025,202641,Sydney Colson,IND,2025-06-26,IND vs. LAS,L,16.73333,0,2,3.0,3.6,Home,LAS,107.5,1.33333
2025,202641,Sydney Colson,IND,2025-06-27,IND @ DAL,W,11.61667,2,1,1.0,3.46667,Away,DAL,107.7,4.33333
2025,202641,Sydney Colson,IND,2025-07-03,IND vs. LVA,W,20.63333,6,6,1.4,2.73333,Home,LVA,102.8,0.0
2025,202641,Sydney Colson,IND,2025-07-05,IND vs. LAS,L,15.21333,6,2,1.6,3.0,Home,LAS,107.5,1.33333
2025,202641,Sydney Colson,IND,2025-07-09,IND vs. GSV,L,1.6,0,4,2.8,3.26667,Home,GSV,98.8,5.0
2025,202641,Sydney Colson,IND,2025-07-11,IND vs. ATL,W,1.41667,0,2,2.8,3.26667,Home,ATL,99.4,1.66667
2025,202641,Sydney Colson,IND,2025-07-13,IND vs. DAL,W,5.13333,3,2,2.8,3.0,Home,DAL,107.7,5.0
2025,202641,Sydney Colson,IND,2025-07-15,IND @ CON,W,9.48833,0,2,3.0,3.2,Away,CON,112.2,0.0
2025,202641,Sydney Colson,IND,2025-07-16,IND @ NYL,L,23.71667,0,1,1.8,2.73333,Away,NYL,97.7,7.66667
2024,202664,Courtney Vandersloot,NYL,2024-05-14,NYL @ WAS,W,27.645,6,5,,,Away,WAS,,
2024,202664,Courtney Vandersloot,NYL,2024-05-16,NYL @ IND,W,27.36667,9,2,6.0,6.0,Away,IND,100.6,
2024,202664,Courtney Vandersloot,NYL,2024-05-18,NYL vs. IND,W,23.41667,10,2,7.5,7.5,Home,IND,100.6,9.0
2024,202664,Courtney Vandersloot,NYL,2024-05-20,NYL vs. SEA,W,23.42667,0,2,8.33333,8.33333,Home,SEA,98.9,
2024,202664,Courtney Vandersloot,NYL,2024-05-23,NYL vs. CHI,L,28.56333,10,3,6.25,6.25,Home,CHI,108.3,
2024,202664,Courtney Vandersloot,NYL,2024-05-25,NYL @ MIN,L,27.66667,12,2,7.0,7.0,Away,MIN,94.8,
2024,202664,Courtney Vandersloot,NYL,2024-05-29,NYL vs. PHO,W,26.16667,6,4,8.2,7.83333,Home,PHO,98.5,
2024,202664,Courtney Vandersloot,NYL,2024-06-02,NYL vs. IND,W,23.33333,9,4,7.6,7.57143,Home,IND,100.6,9.5
2024,202664,Courtney Vandersloot,NYL,2024-06-04,NYL @ CHI,W,29.28667,6,2,7.4,7.75,Away,CHI,108.3,10.0
2024,202664,Courtney Vandersloot,NYL,2024-06-30,NYL vs. ATL,W,21.30333,7,26,8.6,7.55556,Home,ATL,99.4,
2024,202664,Courtney Vandersloot,NYL,2024-07-02,NYL vs. MIN,W,17.5,5,2,8.0,7.5,Home,MIN,94.8,12.0
2024,202664,Courtney Vandersloot,NYL,2024-07-06,NYL @ IND,L,13.91667,2,4,6.6,7.27273,Away,IND,100.6,9.33333
2024,202664,Courtney Vandersloot,NYL,2024-07-10,NYL @ CON,W,34.41667,11,4,5.8,6.83333,Away,CON,112.2,
2024,202664,Courtney Vandersloot,NYL,2024-07-11,NYL vs. CHI,W,18.18333,2,1,6.2,7.15385,Home,CHI,108.3,8.0
2024,202664,Courtney Vandersloot,NYL,2024-07-13,NYL @ CHI,W,14.59333,1,2,5.4,6.78571,Away,CHI,108.3,6.0
2024,202664,Courtney Vandersloot,NYL,2024-07-16,NYL vs. CON,W,19.61667,10,3,4.2,6.4,Home,CON,112.2,11.0
2024,202664,Courtney Vandersloot,NYL,2024-08-15,NYL @ LAS,W,19.83333,8,30,5.2,6.66667,Away,LAS,107.5,
2024,202664,Courtney Vandersloot,NYL,2024-08-17,NYL @ LVA,W,20.05833,4,2,6.4,6.6,Away,LVA,102.8,
2024,202664,Courtney Vandersloot,NYL,2024-08-20,NYL vs. DAL,W,29.48333,15,3,5.0,6.2,Home,DAL,107.7,
2024,202664,Courtney Vandersloot,NYL,2024-08-22,NYL vs. DAL,W,26.34167,5,2,7.6,7.2,Home,DAL,107.7,15.0
2024,202664,Courtney Vandersloot,NYL,2024-08-24,NYL vs. CON,L,23.78333,7,2,8.4,6.86667,Home,CON,112.2,10.5
2024,202664,Courtney Vandersloot,NYL,2024-08-26,NYL @ PHO,W,25.0,16,2,7.8,6.53333,Away,PHO,98.5,6.0
2024,202664,Courtney Vandersloot,NYL,2024-08-28,NYL @ LAS,L,22.81333,2,2,9.4,7.2,Away,LAS,107.5,8.0
2024,202664,Courtney Vandersloot,NYL,2024-08-30,NYL @ SEA,W,15.65,6,2,9.0,6.73333,Away,SEA,98.9,0.0
2024,202664,Courtney Vandersloot,NYL,2024-09-05,NYL vs. SEA,W,21.55,3,6,7.2,6.73333,Home,SEA,98.9,3.0
2024,202664,Courtney Vandersloot,NYL,2024-09-08,NYL vs. LVA,W,14.96667,3,3,6.8,6.46667,Home,LVA,102.8,4.0
2024,202664,Courtney Vandersloot,NYL,2024-09-10,NYL @ DAL,W,21.96667,4,2,6.0,6.33333,Away,DAL,107.7,10.0
2024,202664,Courtney Vandersloot,NYL,2024-09-12,NYL @ DAL,W,20.92167,11,2,3.6,6.46667,Away,DAL,107.7,8.0
2024,202664,Courtney Vandersloot,NYL,2024-09-15,NYL vs. MIN,L,14.66333,2,3,5.4,6.46667,Home,MIN,94.8,8.5
2024,202664,Courtney Vandersloot,NYL,2024-09-17,NYL @ WAS,W,21.71667,5,2,4.6,6.46667,Away,WAS,,6.0
2024,202664,Courtney Vandersloot,NYL,2024-09-19,NYL vs. ATL,L,16.43333,0,2,5.0,6.73333,Home,ATL,99.4,7.0
2025,202664,Courtney Vandersloot,CHI,2025-05-17,CHI @ IND,L,28.53333,4,240,4.4,6.06667,Away,IND,100.6,7.0
2025,202664,Courtney Vandersloot,CHI,2025-05-22,CHI vs. NYL,L,24.61667,14,5,4.4,5.8,Home,NYL,97.7,
2025,202664,Courtney Vandersloot,CHI,2025-05-25,CHI @ LAS,L,34.56667,11,3,5.0,6.46667,Away,LAS,107.5,5.0
2025,202664,Courtney Vandersloot,CHI,2025-05-27,CHI @ PHX,L,35.92833,15,2,6.8,6.2,Away,PHX,,
2025,202664,Courtney Vandersloot,CHI,2025-05-29,CHI vs. DAL,W,32.3,13,2,8.8,6.86667,Home,DAL,107.7,6.66667
2025,202664,Courtney Vandersloot,CHI,2025-05-31,CHI @ DAL,W,30.2,15,2,11.4,7.26667,Away,DAL,107.7,9.33333
2025,202664,Courtney Vandersloot,CHI,2025-06-07,CHI vs. IND,L,4.51667,2,7,13.6,7.2,Home,IND,100.6,5.0
2024,203014,Nneka Ogwumike,SEA,2024-05-14,SEA vs. MIN,L,30.2,20,5,,,Home,MIN,94.8,
2024,203014,Nneka Ogwumike,SEA,2024-05-17,SEA @ MIN,L,42.73333,24,3,20.0,20.0,Away,MIN,94.8,20.0
2024,203014,Nneka Ogwumike,SEA,2024-05-22,SEA vs. IND,W,34.685,22,5,22.0,22.0,Home,IND,100.6,
2024,203014,Nneka Ogwumike,SEA,2024-05-25,SEA vs. WAS,W,28.23333,19,3,22.0,22.0,Home,WAS,,
2024,203014,Nneka Ogwumike,SEA,2024-05-28,SEA @ CHI,W,33.57333,10,3,21.25,21.25,Away,CHI,108.3,
2024,203014,Nneka Ogwumike,SEA,2024-05-30,SEA @ IND,W,27.63333,17,2,19.0,19.0,Away,IND,100.6,22.0
2024,203014,Nneka Ogwumike,SEA,2024-06-07,SEA @ LVA,W,28.23333,12,8,18.4,18.66667,Away,LVA,102.8,
2024,203014,Nneka Ogwumike,SEA,2024-06-09,SEA @ MIN,L,34.26667,14,2,16.0,17.71429,Away,MIN,94.8,22.0
2024,203014,Nneka Ogwumike,SEA,2024-06-11,SEA vs. LAS,W,29.37333,26,2,14.4,17.25,Home,LAS,107.5,
2024,203014,Nneka Ogwumike,SEA,2024-06-13,SEA @ DAL,W,29.75,17,2,15.8,18.22222,Away,DAL,107.7,
2024,203014,Nneka Ogwumike,SEA,2024-06-16,SEA @ PHO,L,38.38333,15,3,17.2,18.1,Away,PHO,98.5,
2024,203014,Nneka Ogwumike,SEA,2024-06-19,SEA @ LVA,L,32.33333,21,3,16.8,17.81818,Away,LVA,102.8,12.0
2024,203014,Nneka Ogwumike,SEA,2024-06-23,SEA vs. CON,W,35.23333,13,4,18.6,18.08333,Home,CON,112.2,
2024,203014,Nneka Ogwumike,SEA,2024-06-27,SEA vs. IND,W,30.46333,15,4,18.4,17.69231,Home,IND,100.6,19.5
2024,203014,Nneka Ogwumike,SEA,2024-06-29,SEA vs. DAL,W,25.04833,16,2,16.2,17.5,Home,DAL,107.7,17.0
2024,203014,Nneka Ogwumike,SEA,2024-07-01,SEA vs. DAL,W,24.51667,14,2,16.0,17.4,Home,DAL,107.7,16.5
2024,203014,Nneka Ogwumike,SEA,2024-07-05,SEA vs. CHI,L,34.28333,16,4,15.8,17.0,Home,CHI,108.3,10.0
2024,203014,Nneka Ogwumike,SEA,2024-07-07,SEA vs. CHI,W,35.8,24,2,14.8,16.46667,Home,CHI,108.3,13.0
2024,203014,Nneka Ogwumike,SEA,2024-07-10,SEA vs. LVA,L,35.21667,9,3,17.0,16.6,Home,LVA,102.8,16.5
2024,203014,Nneka Ogwumike,SEA,2024-07-12,SEA vs. MIN,W,24.43333,26,2,15.8,15.93333,Home,MIN,94.8,19.33333
2024,203014,Nneka Ogwumike,SEA,2024-07-14,SEA vs. ATL,W,31.93333,10,2,17.8,17.0,Home,ATL,99.4,
2024,203014,Nneka Ogwumike,SEA,2024-07-16,SEA @ LAS,W,35.735,23,2,17.0,16.53333,Away,LAS,107.5,26.0
2024,203014,Nneka Ogwumike,SEA,2024-08-16,SEA @ ATL,L,28.735,16,31,18.4,17.26667,Away,ATL,99.4,10.0
2024,203014,Nneka Ogwumike,SEA,2024-08-18,SEA @ IND,L,34.11667,14,2,16.8,17.4,Away,IND,100.6,18.0
2024,203014,Nneka Ogwumike,SEA,2024-08-20,SEA @ WAS,W,34.58333,24,2,17.8,16.6,Away,WAS,,19.0
2024,203014,Nneka Ogwumike,SEA,2024-08-26,SEA vs. WAS,L,33.56,9,6,17.4,17.06667,Home,WAS,,21.5
2024,203014,Nneka Ogwumike,SEA,2024-08-28,SEA vs. ATL,W,34.91667,18,2,17.2,16.66667,Home,ATL,99.4,13.0
2024,203014,Nneka Ogwumike,SEA,2024-08-30,SEA vs. NYL,L,34.43167,15,2,16.2,16.46667,Home,NYL,97.7,
2024,203014,Nneka Ogwumike,SEA,2024-09-01,SEA @ CON,L,35.14,20,2,16.0,16.6,Away,CON,112.2,13.0
2024,203014,Nneka Ogwumike,SEA,2024-09-03,SEA @ CON,W,29.71667,14,2,17.2,16.93333,Away,CON,112.2,16.5
2024,203014,Nneka Ogwumike,SEA,2024-09-05,SEA @ NYL,L,34.89333,9,2,15.2,16.8,Away,NYL,97.7,15.0
2024,203014,Nneka Ogwumike,SEA,2024-09-07,SEA vs. PHO,W,23.1,10,2,15.2,16.46667,Home,PHO,98.5,15.0
2024,203014,Nneka Ogwumike,SEA,2024-09-11,SEA @ LAS,W,34.755,16,4,13.6,16.06667,Away,LAS,107.5,24.5
2024,203014,Nneka Ogwumike,SEA,2024-09-13,SEA @ DAL,W,30.56667,12,2,13.8,15.53333,Away,DAL,107.7,15.66667
2024,203014,Nneka Ogwumike,SEA,2024-09-15,SEA vs. LAS,W,31.11667,23,2,12.2,15.73333,Home,LAS,107.5,21.66667
2024,203014,Nneka Ogwumike,SEA,2024-09-17,SEA vs. LVA,L,32.15,19,2,14.0,15.53333,Home,LVA,102.8,14.0
2024,203014,Nneka Ogwumike,SEA,2024-09-19,SEA @ PHO,W,23.25,17,2,16.0,16.13333,Away,PHO,98.5,12.5
2025,203014,Nneka Ogwumike,SEA,2025-05-17,SEA @ PHX,L,23.85,12,240,17.4,15.73333,Away,PHX,,
2025,203014,Nneka Ogwumike,SEA,2025-05-19,SEA @ DAL,W,35.41667,23,2,16.6,15.46667,Away,DAL,107.7,14.0
2025,203014,Nneka Ogwumike,SEA,2025-05-23,SEA vs. PHX,W,35.08333,24,4,18.8,16.06667,Home,PHX,,12.0
2025,203014,Nneka Ogwumike,SEA,2025-05-25,SEA vs. LVA,W,29.3,23,2,19.0,16.06667,Home,LVA,102.8,16.33333
2025,203014,Nneka Ogwumike,SEA,2025-05-27,SEA @ MIN,L,31.66667,11,2,19.8,17.0,Away,MIN,94.8,21.33333
2025,203014,Nneka Ogwumike,SEA,2025-05-30,SEA vs. ATL,L,31.33667,16,3,18.6,16.53333,Home,ATL,99.4,14.66667
2025,203014,Nneka Ogwumike,SEA,2025-06-01,SEA vs. LVA,L,33.65,9,2,19.4,16.6,Home,LVA,102.8,17.0
2025,203014,Nneka Ogwumike,SEA,2025-06-03,SEA vs. DAL,W,31.43333,14,2,16.6,15.86667,Home,DAL,107.7,16.33333
2025,203014,Nneka Ogwumike,SEA,2025-06-07,SEA @ PHX,W,28.58333,13,4,14.6,15.86667,Away,PHX,,18.0
2025,203014,Nneka Ogwumike,SEA,2025-06-11,SEA vs. MIN,W,32.33333,21,4,12.6,16.13333,Home,MIN,94.8,17.0
2025,203014,Nneka Ogwumike,SEA,2025-06-14,SEA @ GSV,L,25.95,6,3,14.6,16.86667,Away,GSV,98.8,
2025,203014,Nneka Ogwumike,SEA,2025-06-17,SEA @ LAS,W,27.13333,26,3,12.6,16.2,Away,LAS,107.5,20.66667
2025,203014,Nneka Ogwumike,SEA,2025-06-20,SEA @ LVA,W,34.18333,25,3,16.0,17.13333,Away,LVA,102.8,17.0
2025,203014,Nneka Ogwumike,SEA,2025-06-22,SEA vs. NYL,W,34.36667,26,2,18.2,17.26667,Home,NYL,97.7,12.0
2025,203014,Nneka Ogwumike,SEA,2025-06-24,SEA vs. IND,L,35.25,16,2,20.8,17.73333,Home,IND,100.6,15.33333
2025,203014,Nneka Ogwumike,SEA,2025-06-27,SEA vs. CON,W,23.23333,16,3,19.8,17.66667,Home,CON,112.2,15.66667
2025,203014,Nneka Ogwumike,SEA,2025-06-29,SEA @ GSV,L,31.51667,8,2,21.8,17.93333,Away,GSV,98.8,6.0
2025,203014,Nneka Ogwumike,SEA,2025-07-03,SEA @ ATL,W,31.61667,24,4,18.2,16.93333,Away,ATL,99.4,16.66667
2025,203014,Nneka Ogwumike,SEA,2025-07-06,SEA @ NYL,W,34.53333,15,3,18.0,16.93333,Away,NYL,97.7,16.66667
2025,203014,Nneka Ogwumike,SEA,2025-07-09,SEA @ CON,L,34.83833,12,3,15.8,16.4,Away,CON,112.2,16.66667
2025,203014,Nneka Ogwumike,SEA,2025-07-11,SEA vs. CON,W,34.415,16,2,15.0,16.46667,Home,CON,112.2,14.0
2025,203014,Nneka Ogwumike,SEA,2025-07-13,SEA vs. WAS,L,28.11667,16,2,15.0,16.46667,Home,WAS,,17.33333
2025,203014,Nneka Ogwumike,SEA,2025-07-16,SEA vs. GSV,W,36.06667,22,3,16.6,16.93333,Home,GSV,98.8,7.0
2024,203024,Damiris Dantas,IND,2024-07-02,IND @ LVA,L,2.13333,0,5,,,Away,LVA,102.8,
2024,203024,Damiris Dantas,IND,2024-07-06,IND vs. NYL,W,7.1,7,4,0.0,0.0,Home,NYL,97.7,
2024,203024,Damiris Dantas,IND,2024-07-10,IND vs. WAS,L,8.53333,2,4,3.5,3.5,Home,WAS,,
2024,203024,Damiris Dantas,IND,2024-07-12,IND vs. PHO,W,4.9,0,2,3.0,3.0,Home,PHO,98.5,
2024,203024,Damiris Dantas,IND,2024-07-14,IND @ MIN,W,4.73333,5,2,2.25,2.25,Away,MIN,94.8,
2024,203024,Damiris Dantas,IND,2024-07-17,IND @ DAL,L,12.93,6,3,2.8,2.8,Away,DAL,107.7,
2024,203024,Damiris Dantas,IND,2024-08-16,IND vs. PHO,W,10.38333,2,30,4.0,3.33333,Home,PHO,98.5,0.0
2024,203024,Damiris Dantas,IND,2024-08-18,IND vs. SEA,W,19.51667,8,2,3.0,3.14286,Home,SEA,98.9,
2024,203024,Damiris Dantas,IND,2024-08-24,IND @ MIN,L,17.35,8,6,4.2,3.75,Away,MIN,94.8,5.0
2024,203024,Damiris Dantas,IND,2024-08-26,IND @ ATL,W,9.75,11,2,5.8,4.22222,Away,ATL,99.4,
2024,203024,Damiris Dantas,IND,2024-08-28,IND vs. CON,W,5.95,0,2,7.0,4.9,Home,CON,112.2,
2024,203024,Damiris Dantas,IND,2024-08-30,IND @ CHI,W,18.03333,9,2,5.8,4.45455,Away,CHI,108.3,
2024,203024,Damiris Dantas,IND,2024-09-01,IND @ DAL,W,16.7,7,2,7.2,4.83333,Away,DAL,107.7,6.0
2024,203024,Damiris Dantas,IND,2024-09-04,IND vs. LAS,W,14.48333,3,3,7.0,5.0,Home,LAS,107.5,
2024,203024,Damiris Dantas,IND,2024-09-06,IND vs. MIN,L,7.11667,0,2,6.0,4.85714,Home,MIN,94.8,6.5
2024,203024,Damiris Dantas,IND,2024-09-08,IND vs. ATL,W,3.61667,0,2,3.8,4.53333,Home,ATL,99.4,11.0
2024,203024,Damiris Dantas,IND,2024-09-11,IND vs. LVA,L,4.43333,0,3,3.8,4.53333,Home,LVA,102.8,0.0
2024,203024,Damiris Dantas,IND,2024-09-13,IND vs. LVA,L,15.75167,11,2,2.0,4.06667,Home,LVA,102.8,0.0
2024,203024,Damiris Dantas,IND,2024-09-15,IND vs. DAL,W,12.00833,6,2,2.8,4.66667,Home,DAL,107.7,6.5
2024,203024,Damiris Dantas,IND,2024-09-19,IND @ WAS,L,14.26667,4,4,3.4,5.06667,Away,WAS,,2.0
2025,203024,Damiris Dantas,IND,2025-05-17,IND vs. CHI,W,11.11667,2,240,4.2,5.0,Home,CHI,108.3,9.0
2025,203024,Damiris Dantas,IND,2025-05-20,IND vs. ATL,L,2.93333,0,3,4.6,4.73333,Home,ATL,99.4,5.5
2025,203024,Damiris Dantas,IND,2025-05-22,IND @ ATL,W,17.06667,3,2,4.6,4.6,Away,ATL,99.4,3.66667
2025,203024,Damiris Dantas,IND,2025-05-24,IND vs. NYL,L,3.6,0,2,3.0,4.26667,Home,NYL,97.7,7.0
2025,203024,Damiris Dantas,IND,2025-05-28,IND @ WAS,L,14.13333,6,4,1.8,3.73333,Away,WAS,,3.0
2025,203024,Damiris Dantas,IND,2025-05-30,IND vs. CON,L,14.195,9,2,2.2,3.4,Home,CON,112.2,0.0
2025,203024,Damiris Dantas,IND,2025-06-03,IND vs. WAS,W,17.38333,8,4,3.6,4.0,Home,WAS,,4.0
2025,203024,Damiris Dantas,IND,2025-06-07,IND @ CHI,W,14.76667,3,4,5.2,3.93333,Away,CHI,108.3,5.5
2025,203024,Damiris Dantas,IND,2025-06-10,IND @ ATL,L,10.06667,3,3,5.2,3.66667,Away,ATL,99.4,1.0
2025,203024,Damiris Dantas,IND,2025-06-14,IND vs. NYL,W,10.42667,5,4,5.8,3.66667,Home,NYL,97.7,3.5
2025,203024,Damiris Dantas,IND,2025-06-17,IND vs. CON,W,16.38333,13,3,5.6,4.0,Home,CON,112.2,4.5
2025,203024,Damiris Dantas,IND,2025-06-19,IND @ GSV,L,8.05333,3,2,6.4,4.86667,Away,GSV,98.8,
2025,203024,Damiris Dantas,IND,2025-06-24,IND @ SEA,W,20.10833,10,5,5.4,5.06667,Away,SEA,98.9,8.0
2025,203024,Damiris Dantas,IND,2025-07-09,IND vs. GSV,L,8.76667,4,15,6.8,5.0,Home,GSV,98.8,3.0
2025,203024,Damiris Dantas,IND,2025-07-11,IND vs. ATL,W,20.79833,7,2,7.0,4.86667,Home,ATL,99.4,2.0
2025,203024,Damiris Dantas,IND,2025-07-13,IND vs. DAL,W,16.23333,2,2,7.4,5.06667,Home,DAL,107.7,6.33333
2025,203024,Damiris Dantas,IND,2025-07-15,IND @ CON,W,9.73833,3,2,5.2,5.06667,Away,CON,112.2,7.33333
2025,203024,Damiris Dantas,IND,2025-07-16,IND @ NYL,L,19.66,11,1,5.2,5.26667,Away,NYL,97.7,4.0
2024,203026,Tiffany Hayes,LVA,2024-06-05,LVA @ DAL,W,20.53667,11,5,,,Away,DAL,107.7,
2024,203026,Tiffany Hayes,LVA,2024-06-07,LVA vs. SEA,L,23.13333,5,2,11.0,11.0,Home,SEA,98.9,
2024,203026,Tiffany Hayes,LVA,2024-06-09,LVA @ LAS,L,27.8,17,2,8.0,8.0,Away,LAS,107.5,
2024,203026,Tiffany Hayes,LVA,2024-06-11,LVA vs. MIN,L,22.72667,10,2,11.0,11.0,Home,MIN,94.8,
2024,203026,Tiffany Hayes,LVA,2024-06-13,LVA @ PHO,W,22.28333,6,2,10.75,10.75,Away,PHO,98.5,
2024,203026,Tiffany Hayes,LVA,2024-06-15,LVA vs. NYL,L,20.64,3,2,9.8,9.8,Home,NYL,97.7,
2024,203026,Tiffany Hayes,LVA,2024-06-19,LVA vs. SEA,W,24.08333,10,4,8.2,8.66667,Home,SEA,98.9,5.0
2024,203026,Tiffany Hayes,LVA,2024-06-21,LVA vs. CON,W,20.5,4,2,9.2,8.85714,Home,CON,112.2,
