SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS
2025,201886,DeWanna Bonner,IND,1022500021,2025-05-24,IND vs. NYL,L,23.05,0,4,0.0,0,1,0.0,2,2,1.0,1,6,7,2,0,2,0,2,3,1,2,9
2025,201886,DeWanna Bonner,IND,1022500015,2025-05-22,IND @ ATL,W,19.15,0,2,0.0,0,1,0.0,1,2,0.5,1,7,8,1,2,0,0,0,3,1,1,-12
2025,201886,DeWanna Bonner,IND,1022500011,2025-05-20,IND vs. ATL,L,16.083333333333332,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,1,0,0,0,0,1,1,0,-19
2025,201886,DeWanna Bonner,IND,1022500004,2025-05-17,IND vs. CHI,W,26.5,2,9,0.222,0,2,0.0,3,4,0.75,1,2,3,2,0,2,0,1,0,2,7,15
2025,1641648,Aliyah Boston,IND,1022500093,2025-06-24,IND @ SEA,W,33.266666666666666,13,18,0.722,0,1,0.0,5,6,0.833,4,4,8,3,1,2,0,3,2,5,31,0
2025,1641648,Aliyah Boston,IND,1022500087,2025-06-22,IND @ LVA,L,32.593333333333334,12,19,0.632,0,2,0.0,2,2,1.0,2,8,10,3,0,0,0,0,5,3,26,-2
2025,1641648,Aliyah Boston,IND,1022500079,2025-06-19,IND @ GSV,L,29.796666666666667,7,11,0.636,1,1,1.0,2,2,1.0,3,9,12,1,3,1,3,1,5,4,17,0
2025,1641648,Aliyah Boston,IND,1022500071,2025-06-17,IND vs. CON,W,27.083333333333332,4,9,0.444,1,1,1.0,0,0,0.0,1,8,9,5,0,1,1,1,1,1,9,17
2025,1641648,Aliyah Boston,IND,1022500066,2025-06-14,IND vs. NYL,W,29.573333333333334,4,10,0.4,0,0,0.0,2,3,0.667,3,8,11,6,1,0,2,2,4,3,10,10
2025,1641648,Aliyah Boston,IND,1022500058,2025-06-10,IND @ ATL,L,28.566666666666666,3,9,0.333,0,1,0.0,1,2,0.5,1,3,4,5,2,0,1,1,4,6,7,-5
2025,1641648,Aliyah Boston,IND,1022500053,2025-06-07,IND @ CHI,W,26.616666666666667,4,7,0.571,0,1,0.0,3,5,0.6,2,3,5,5,5,0,1,0,2,6,11,20
2025,1641648,Aliyah Boston,IND,1022500045,2025-06-03,IND vs. WAS,W,28.583333333333332,5,5,1.0,0,0,0.0,0,2,0.0,0,1,1,4,2,0,1,0,4,3,10,2
2025,1641648,Aliyah Boston,IND,1022500035,2025-05-30,IND vs. CON,L,26.486666666666668,8,10,0.8,0,0,0.0,1,2,0.5,2,3,5,8,1,1,0,0,5,3,17,3
2025,1641648,Aliyah Boston,IND,1022500032,2025-05-28,IND @ WAS,L,28.563333333333333,4,5,0.8,0,0,0.0,2,4,0.5,2,5,7,4,3,2,3,1,5,4,10,-3
2025,1641648,Aliyah Boston,IND,1022500021,2025-05-24,IND vs. NYL,L,36.4,12,19,0.632,0,0,0.0,3,4,0.75,6,7,13,2,1,0,1,0,4,3,27,-2
2025,1641648,Aliyah Boston,IND,1022500015,2025-05-22,IND @ ATL,W,23.133333333333333,2,7,0.286,0,0,0.0,0,0,0.0,3,4,7,3,0,0,0,1,4,2,4,-3
2025,1641648,Aliyah Boston,IND,1022500011,2025-05-20,IND vs. ATL,L,36.733333333333334,9,13,0.692,0,1,0.0,6,7,0.857,3,7,10,4,2,0,2,1,2,8,24,-4
2025,1641648,Aliyah Boston,IND,1022500004,2025-05-17,IND vs. CHI,W,27.2,8,12,0.667,1,1,1.0,2,3,0.667,4,9,13,0,0,0,5,1,3,3,19,23
2025,204325,Crystal Bradford,LVA,1022500052,2025-06-07,LVA @ GSV,L,5.25,0,2,0.0,0,1,0.0,0,0,0.0,1,2,3,1,0,0,0,0,0,0,0,-2
2025,204325,Crystal Bradford,LVA,1022500026,2025-05-25,LVA @ SEA,L,4.95,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,0,0,-12
2025,204325,Crystal Bradford,LVA,1022500018,2025-05-23,LVA vs. WAS,W,5.566666666666666,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,2,2
2025,204325,Crystal Bradford,LVA,1022500010,2025-05-20,LVA @ CON,W,8.383333333333333,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,0,0,1,0,0,0,0,2,-3
2025,1642240,Jaelyn Brown,CON,1022500095,2025-06-25,CON @ LVA,L,11.616666666666667,1,5,0.2,0,3,0.0,0,0,0.0,1,1,2,0,1,1,1,0,1,0,2,-3
2025,1642240,Jaelyn Brown,CON,1022500089,2025-06-22,CON @ GSV,L,12.483333333333333,1,6,0.167,1,2,0.5,0,0,0.0,1,0,1,0,1,0,0,0,2,0,3,-8
2025,1642240,Jaelyn Brown,CON,1022500081,2025-06-20,CON vs. DAL,L,5.35,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,-2
2025,1642240,Jaelyn Brown,CON,1022500077,2025-06-18,CON vs. PHX,L,12.716666666666667,2,3,0.667,2,3,0.667,0,0,0.0,0,0,0,0,0,0,0,0,2,0,6,-4
2025,1642240,Jaelyn Brown,CON,1022500071,2025-06-17,CON @ IND,L,17.785,5,7,0.714,2,2,1.0,1,2,0.5,0,1,1,0,0,1,1,0,2,2,13,3
2025,1642240,Jaelyn Brown,CON,1022500068,2025-06-15,CON vs. CHI,L,9.966666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,2,0,0,0,1,0,-11
2025,1642240,Jaelyn Brown,CON,1022500055,2025-06-08,CON @ WAS,L,20.911666666666665,3,7,0.429,2,4,0.5,0,0,0.0,0,2,2,0,1,0,0,0,5,1,8,-14
2025,1642240,Jaelyn Brown,CON,1022500050,2025-06-06,CON vs. ATL,W,16.801666666666666,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,0,0,2
2025,1629480,Kalani Brown,PHX,1022500083,2025-06-21,PHX @ CHI,W,17.616666666666667,4,6,0.667,1,1,1.0,2,3,0.667,3,0,3,1,2,0,1,0,3,2,11,3
2025,1629480,Kalani Brown,PHX,1022500078,2025-06-19,PHX @ NYL,W,7.375,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,1,0,0,1,1,0,-4
2025,1629480,Kalani Brown,PHX,1022500077,2025-06-18,PHX @ CON,W,4.9,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,1,0,0,0,1,0,0,1
2025,1629480,Kalani Brown,PHX,1022500054,2025-06-07,PHX vs. SEA,L,13.05,4,7,0.571,0,0,0.0,0,0,0.0,0,3,3,0,2,0,0,0,2,2,8,-13
2025,1629480,Kalani Brown,PHX,1022500049,2025-06-05,PHX vs. GSV,W,12.7,2,3,0.667,0,0,0.0,0,0,0.0,1,7,8,1,1,1,1,0,0,0,4,3
2025,1629480,Kalani Brown,PHX,1022500046,2025-06-03,PHX @ MIN,L,20.266666666666666,1,1,1.0,0,0,0.0,0,0,0.0,0,3,3,1,1,1,0,0,1,0,2,-13
2025,1629480,Kalani Brown,PHX,1022500042,2025-06-01,PHX @ LAS,W,16.45,3,5,0.6,0,0,0.0,2,2,1.0,3,5,8,1,1,0,0,1,0,1,8,3
2025,1629480,Kalani Brown,PHX,1022500038,2025-05-30,PHX vs. MIN,L,22.811666666666667,7,8,0.875,0,0,0.0,1,1,1.0,1,4,5,1,1,0,0,1,3,1,15,13
2025,1629480,Kalani Brown,PHX,1022500031,2025-05-27,PHX vs. CHI,W,10.566666666666666,2,7,0.286,0,2,0.0,1,2,0.5,2,1,3,0,1,0,0,2,4,1,5,-11
2025,1629480,Kalani Brown,PHX,1022500025,2025-05-25,PHX vs. WAS,W,12.65,2,3,0.667,1,1,1.0,2,2,1.0,1,1,2,0,3,0,0,0,3,1,7,-13
2025,1629480,Kalani Brown,PHX,1022500020,2025-05-23,PHX @ SEA,L,10.7,2,2,1.0,0,0,0.0,2,3,0.667,0,0,0,0,3,0,0,0,2,2,6,-10
2025,1629480,Kalani Brown,PHX,1022500014,2025-05-21,PHX vs. LAS,W,14.483333333333333,2,4,0.5,0,1,0.0,2,2,1.0,1,4,5,0,0,0,0,0,2,3,6,17
2025,1629480,Kalani Brown,PHX,1022500006,2025-05-17,PHX vs. SEA,W,20.15,2,3,0.667,0,0,0.0,0,0,0.0,1,3,4,2,1,0,2,0,4,1,4,3
2025,1628882,Lexie Brown,SEA,1022500088,2025-06-22,SEA vs. NYL,W,5.883333333333334,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,2,0,0,0,0,1,1,1,2
2025,1628882,Lexie Brown,SEA,1022500082,2025-06-20,SEA @ LVA,W,4.783333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-6
2025,1628882,Lexie Brown,SEA,1022500076,2025-06-17,SEA @ LAS,W,20.611666666666668,1,6,0.167,1,6,0.167,0,0,0.0,0,2,2,1,1,1,0,0,4,0,3,11
2025,1628882,Lexie Brown,SEA,1022500067,2025-06-14,SEA @ GSV,L,13.86,1,3,0.333,1,3,0.333,2,3,0.667,0,0,0,0,0,0,0,0,1,1,5,-1
2025,1628882,Lexie Brown,SEA,1022500062,2025-06-11,SEA vs. MIN,W,3.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-10
2025,1628882,Lexie Brown,SEA,1022500054,2025-06-07,SEA @ PHX,W,7.016666666666667,0,0,0.0,0,0,0.0,3,3,1.0,0,0,0,0,0,0,0,0,0,1,3,4
2025,1628882,Lexie Brown,SEA,1022500039,2025-05-30,SEA vs. ATL,L,8.6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,-10
2025,1628882,Lexie Brown,SEA,1022500029,2025-05-27,SEA @ MIN,L,4.976666666666667,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,4
2025,1628882,Lexie Brown,SEA,1022500026,2025-05-25,SEA vs. LVA,W,5.683333333333334,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1
2025,1628882,Lexie Brown,SEA,1022500020,2025-05-23,SEA vs. PHX,W,1.0316666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-1
2025,1628882,Lexie Brown,SEA,1022500006,2025-05-17,SEA @ PHX,L,10.566666666666666,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,2,1,1,0,0,2,0,0,-2
2025,1642784,Paige Bueckers,DAL,1022500092,2025-06-24,DAL vs. ATL,W,32.88333333333333,6,15,0.4,0,2,0.0,0,0,0.0,1,4,5,4,1,0,0,0,2,2,12,8
2025,1642784,Paige Bueckers,DAL,1022500086,2025-06-22,DAL @ WAS,L,39.64833333333333,7,17,0.412,1,4,0.25,5,5,1.0,3,6,9,7,3,1,1,2,5,5,20,6
2025,1642784,Paige Bueckers,DAL,1022500081,2025-06-20,DAL @ CON,W,36.56666666666667,7,16,0.438,1,4,0.25,6,7,0.857,0,2,2,7,4,2,0,2,1,6,21,7
2025,1642784,Paige Bueckers,DAL,1022500074,2025-06-17,DAL vs. GSV,W,38.5,9,18,0.5,0,5,0.0,2,2,1.0,0,4,4,2,3,4,2,0,3,4,20,11
2025,1642784,Paige Bueckers,DAL,1022500064,2025-06-13,DAL @ LVA,L,37.9,7,19,0.368,0,2,0.0,2,2,1.0,0,2,2,5,2,2,0,0,4,2,16,-6
2025,1642784,Paige Bueckers,DAL,1022500061,2025-06-11,DAL @ PHX,L,37.28333333333333,13,19,0.684,5,7,0.714,4,5,0.8,0,6,6,4,2,1,1,1,2,9,35,-12
2025,1642784,Paige Bueckers,DAL,1022500034,2025-05-29,DAL @ CHI,L,36.053333333333335,6,11,0.545,1,2,0.5,2,2,1.0,2,3,5,8,3,3,3,0,3,3,15,7
2025,1642784,Paige Bueckers,DAL,1022500027,2025-05-27,DAL @ CON,W,35.15,8,10,0.8,0,1,0.0,5,6,0.833,1,4,5,7,3,2,1,0,3,5,21,16
2025,1642784,Paige Bueckers,DAL,1022500022,2025-05-24,DAL @ ATL,L,28.483333333333334,4,15,0.267,1,3,0.333,2,3,0.667,1,3,4,5,1,2,0,1,3,2,11,-21
2025,1642784,Paige Bueckers,DAL,1022500012,2025-05-21,DAL @ MIN,L,37.266666666666666,3,11,0.273,2,5,0.4,4,6,0.667,0,1,1,10,2,3,0,0,4,4,12,0
2025,1642784,Paige Bueckers,DAL,1022500009,2025-05-19,DAL vs. SEA,L,36.8,7,14,0.5,1,2,0.5,4,5,0.8,1,5,6,8,3,2,1,1,5,3,19,2
2025,1642784,Paige Bueckers,DAL,1022500002,2025-05-16,DAL vs. MIN,L,29.866666666666667,3,10,0.3,0,2,0.0,4,4,1.0,1,6,7,2,2,0,1,0,3,3,10,-19
2025,1629568,Kennedy Burke,NYL,1022500094,2025-06-25,NYL @ GSV,W,30.416666666666668,6,14,0.429,4,9,0.444,4,4,1.0,4,1,5,1,0,1,0,0,0,2,20,1
2025,1629568,Kennedy Burke,NYL,1022500088,2025-06-22,NYL @ SEA,L,21.515,3,6,0.5,1,2,0.5,2,2,1.0,1,3,4,1,1,2,1,2,2,3,9,-7
2025,1629568,Kennedy Burke,NYL,1022500078,2025-06-19,NYL vs. PHX,L,21.945,2,3,0.667,2,2,1.0,0,0,0.0,1,1,2,1,2,1,0,0,5,0,6,-5
2025,1629568,Kennedy Burke,NYL,1022500072,2025-06-17,NYL vs. ATL,W,16.483333333333334,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,0,1,1,0,0,2,1,2,-11
2025,1629568,Kennedy Burke,NYL,1022500066,2025-06-14,NYL @ IND,L,24.8,1,5,0.2,0,3,0.0,1,3,0.333,1,2,3,3,0,0,2,1,1,3,3,-11
2025,1629568,Kennedy Burke,NYL,1022500059,2025-06-10,NYL vs. CHI,W,21.783333333333335,6,8,0.75,3,3,1.0,0,0,0.0,0,3,3,2,3,2,0,1,1,0,15,12
2025,1629568,Kennedy Burke,NYL,1022500048,2025-06-05,NYL @ WAS,W,19.8,4,5,0.8,4,4,1.0,0,0,0.0,2,3,5,0,0,1,0,0,1,1,12,-7
2025,1629568,Kennedy Burke,NYL,1022500041,2025-06-01,NYL vs. CON,W,18.35,2,7,0.286,1,5,0.2,2,2,1.0,0,1,1,0,3,0,0,0,0,1,7,1
2025,1629568,Kennedy Burke,NYL,1022500036,2025-05-30,NYL @ WAS,W,16.65,1,4,0.25,1,3,0.333,0,0,0.0,1,1,2,2,1,0,2,0,2,0,3,3
2025,1629568,Kennedy Burke,NYL,1022500033,2025-05-29,NYL vs. GSV,W,28.033333333333335,3,5,0.6,3,4,0.75,2,2,1.0,1,6,7,2,1,0,1,0,4,2,11,6
2025,1629568,Kennedy Burke,NYL,1022500028,2025-05-27,NYL vs. GSV,W,21.733333333333334,3,6,0.5,0,1,0.0,1,1,1.0,1,4,5,0,0,1,0,0,2,1,7,5
2025,1629568,Kennedy Burke,NYL,1022500021,2025-05-24,NYL @ IND,W,28.19,2,4,0.5,1,3,0.333,2,4,0.5,0,2,2,2,4,0,1,0,1,3,7,10
2025,1629568,Kennedy Burke,NYL,1022500016,2025-05-22,NYL @ CHI,W,21.016666666666666,5,6,0.833,4,4,1.0,3,4,0.75,0,1,1,2,0,3,1,0,1,2,17,13
2025,1629568,Kennedy Burke,NYL,1022500005,2025-05-17,NYL vs. LVA,W,17.38,4,7,0.571,2,3,0.667,0,0,0.0,0,1,1,1,0,1,1,0,2,0,10,11
2025,1630996,Rae Burrell,LAS,1022500003,2025-05-16,LAS @ GSV,W,0.6833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-2
2025,1631007,Veronica Burton,GSV,1022500094,2025-06-25,GSV vs. NYL,L,33.93333333333333,3,10,0.3,1,4,0.25,0,1,0.0,3,2,5,10,0,0,1,1,4,4,7,-2
2025,1631007,Veronica Burton,GSV,1022500089,2025-06-22,GSV vs. CON,W,23.916666666666668,3,8,0.375,2,5,0.4,2,3,0.667,0,0,0,2,0,1,0,1,0,3,10,1
2025,1631007,Veronica Burton,GSV,1022500079,2025-06-19,GSV vs. IND,W,31.5,2,11,0.182,1,6,0.167,6,6,1.0,0,5,5,3,0,0,1,1,0,3,11,10
2025,1631007,Veronica Burton,GSV,1022500074,2025-06-17,GSV @ DAL,L,27.02166666666667,1,8,0.125,1,4,0.25,1,2,0.5,0,3,3,5,2,1,1,1,5,2,4,0
2025,1631007,Veronica Burton,GSV,1022500067,2025-06-14,GSV vs. SEA,W,34.33166666666666,2,8,0.25,0,1,0.0,4,4,1.0,0,2,2,9,5,4,1,2,1,5,8,1
2025,1631007,Veronica Burton,GSV,1022500057,2025-06-09,GSV @ LAS,W,31.525,1,5,0.2,0,2,0.0,7,8,0.875,0,2,2,6,2,0,0,0,5,6,9,3
2025,1631007,Veronica Burton,GSV,1022500052,2025-06-07,GSV vs. LVA,W,32.31666666666667,4,10,0.4,0,2,0.0,6,6,1.0,1,6,7,12,0,0,1,1,4,6,14,40
2025,1631007,Veronica Burton,GSV,1022500049,2025-06-05,GSV @ PHX,L,28.14666666666667,3,9,0.333,1,5,0.2,9,11,0.818,0,2,2,2,2,2,0,1,4,7,16,-2
2025,1631007,Veronica Burton,GSV,1022500044,2025-06-01,GSV vs. MIN,L,23.516666666666666,7,11,0.636,3,5,0.6,4,5,0.8,2,3,5,3,4,0,1,1,2,4,21,8
2025,1631007,Veronica Burton,GSV,1022500033,2025-05-29,GSV @ NYL,L,30.665,1,7,0.143,0,4,0.0,0,0,0.0,1,5,6,5,0,0,1,1,3,2,2,-4
2025,1631007,Veronica Burton,GSV,1022500028,2025-05-27,GSV @ NYL,L,30.3,3,11,0.273,2,7,0.286,5,5,1.0,1,3,4,6,3,3,0,0,1,5,13,-21
2025,1631007,Veronica Burton,GSV,1022500019,2025-05-23,GSV @ LAS,W,33.235,3,8,0.375,0,2,0.0,6,6,1.0,1,1,2,3,2,5,0,1,4,5,12,8
2025,1631007,Veronica Burton,GSV,1022500013,2025-05-21,GSV vs. WAS,W,29.25,6,11,0.545,3,4,0.75,7,8,0.875,4,5,9,5,3,2,0,0,2,4,22,0
2025,1631007,Veronica Burton,GSV,1022500003,2025-05-16,GSV vs. LAS,L,17.216666666666665,0,4,0.0,0,2,0.0,2,2,1.0,2,0,2,3,1,2,0,0,0,2,2,-6
2025,1630471,Maya Caldwell,ATL,1022500092,2025-06-24,ATL @ DAL,L,3.4133333333333336,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-5
2025,1630471,Maya Caldwell,ATL,1022500085,2025-06-22,ATL vs. CHI,W,3.585,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-4
2025,1630471,Maya Caldwell,ATL,1022500072,2025-06-17,ATL @ NYL,L,2.0233333333333334,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-7
2025,1630471,Maya Caldwell,ATL,1022500069,2025-06-15,ATL @ WAS,W,9.0,1,3,0.333,0,2,0.0,1,2,0.5,1,1,2,1,1,0,0,0,3,2,3,0
2025,1630471,Maya Caldwell,ATL,1022500063,2025-06-13,ATL vs. CHI,W,7.513333333333334,1,2,0.5,0,1,0.0,0,0,0.0,1,3,4,2,0,1,0,0,0,0,2,3
2025,1630471,Maya Caldwell,ATL,1022500058,2025-06-10,ATL vs. IND,W,3.8666666666666667,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,2,-3
2025,1630471,Maya Caldwell,ATL,1022500050,2025-06-06,ATL @ CON,L,13.816666666666666,1,4,0.25,1,3,0.333,0,0,0.0,0,0,0,0,1,0,2,0,3,0,3,4
2025,1630471,Maya Caldwell,ATL,1022500039,2025-05-30,ATL @ SEA,W,14.135,0,5,0.0,0,2,0.0,0,0,0.0,1,4,5,1,2,1,0,0,0,0,0,2
2025,1630471,Maya Caldwell,ATL,1022500030,2025-05-27,ATL @ LAS,W,24.51,1,6,0.167,1,4,0.25,0,0,0.0,1,1,2,3,3,1,0,0,4,0,3,-8
2025,1630471,Maya Caldwell,ATL,1022500023,2025-05-25,ATL vs. CON,W,36.13666666666666,5,14,0.357,2,7,0.286,0,0,0.0,2,2,4,6,3,2,1,0,3,1,12,17
2025,1630471,Maya Caldwell,ATL,1022500022,2025-05-24,ATL vs. DAL,W,22.85,3,7,0.429,2,2,1.0,1,2,0.5,0,1,1,2,1,1,0,0,1,1,9,5
2025,1630471,Maya Caldwell,ATL,1022500015,2025-05-22,ATL vs. IND,L,12.765,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,2,1,0,0,0,0,2,0,-6
2025,1630471,Maya Caldwell,ATL,1022500011,2025-05-20,ATL @ IND,W,12.295,2,4,0.5,0,1,0.0,0,0,0.0,1,2,3,0,0,0,0,0,1,0,4,-4
2025,1630471,Maya Caldwell,ATL,1022500001,2025-05-16,ATL @ WAS,L,6.933333333333334,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,1,1,0,0,2,0,0,-9
2025,1628886,Jordin Canada,ATL,1022500092,2025-06-24,ATL @ DAL,L,20.366666666666667,0,4,0.0,0,1,0.0,0,0,0.0,1,3,4,1,2,0,0,0,1,0,0,-12
2025,1628886,Jordin Canada,ATL,1022500085,2025-06-22,ATL vs. CHI,W,18.715,2,4,0.5,0,2,0.0,2,3,0.667,0,2,2,3,1,1,0,0,1,3,6,6
2025,1628886,Jordin Canada,ATL,1022500080,2025-06-20,ATL vs. WAS,W,25.3,4,7,0.571,1,2,0.5,2,2,1.0,0,1,1,4,2,2,0,0,1,2,11,-13
2025,1628886,Jordin Canada,ATL,1022500072,2025-06-17,ATL @ NYL,L,24.825,3,6,0.5,1,2,0.5,2,2,1.0,0,5,5,3,3,1,1,0,0,2,9,-8
2025,1628886,Jordin Canada,ATL,1022500069,2025-06-15,ATL @ WAS,W,20.983333333333334,1,5,0.2,0,1,0.0,2,4,0.5,1,6,7,2,0,3,0,0,2,2,4,14
2025,1628886,Jordin Canada,ATL,1022500063,2025-06-13,ATL vs. CHI,W,25.77,5,8,0.625,2,3,0.667,0,0,0.0,0,2,2,8,1,1,0,1,3,1,12,23
2025,1628886,Jordin Canada,ATL,1022500058,2025-06-10,ATL vs. IND,W,23.946666666666665,2,8,0.25,0,2,0.0,0,0,0.0,0,2,2,5,0,0,0,0,2,0,4,4
2025,1628886,Jordin Canada,ATL,1022500050,2025-06-06,ATL @ CON,L,17.191666666666666,0,7,0.0,0,4,0.0,0,0,0.0,0,2,2,3,2,1,1,0,1,1,0,-2
2025,1628242,Emma Cannon,LAS,1022500091,2025-06-24,LAS @ CHI,L,9.25,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,0,1,0,0,0,2,0,5,-10
2025,1628242,Emma Cannon,LAS,1022500084,2025-06-21,LAS @ MIN,L,12.2,1,3,0.333,0,2,0.0,1,2,0.5,2,1,3,1,0,0,0,0,2,2,3,7
2025,1628242,Emma Cannon,LAS,1022500076,2025-06-17,LAS vs. SEA,L,15.811666666666667,1,2,0.5,0,0,0.0,0,0,0.0,2,6,8,1,1,0,0,0,1,1,2,-20
2025,1628242,Emma Cannon,LAS,1022500065,2025-06-14,LAS @ MIN,L,22.016666666666666,5,7,0.714,2,3,0.667,2,4,0.5,0,2,2,0,1,0,0,0,2,3,14,-1
2025,1628242,Emma Cannon,LAS,1022500060,2025-06-11,LAS @ LVA,W,7.233333333333333,2,2,1.0,2,2,1.0,0,0,0.0,0,1,1,1,2,0,0,0,3,1,6,11
2025,1628242,Emma Cannon,LAS,1022500057,2025-06-09,LAS vs. GSV,L,10.533333333333333,2,4,0.5,0,1,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2,2,6,14
2025,1628242,Emma Cannon,LAS,1022500051,2025-06-06,LAS @ DAL,W,10.266666666666667,1,2,0.5,0,1,0.0,2,2,1.0,1,0,1,0,1,1,0,0,3,1,4,-2
2025,1628242,Emma Cannon,LAS,1022500042,2025-06-01,LAS vs. PHX,L,15.373333333333333,1,8,0.125,0,5,0.0,1,2,0.5,3,1,4,1,1,2,0,1,5,1,3,-2
2025,1628242,Emma Cannon,LAS,1022500037,2025-05-30,LAS @ LVA,L,10.683333333333334,2,3,0.667,2,2,1.0,0,0,0.0,0,1,1,0,0,0,0,0,1,1,6,5
2025,1628242,Emma Cannon,LAS,1022500030,2025-05-27,LAS vs. ATL,L,11.938333333333333,2,2,1.0,1,1,1.0,0,0,0.0,1,1,2,1,1,2,0,0,1,1,5,8
2025,1628242,Emma Cannon,LAS,1022500024,2025-05-25,LAS vs. CHI,W,4.833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,0,0,-5
2025,1628242,Emma Cannon,LAS,1022500019,2025-05-23,LAS vs. GSV,L,6.738333333333333,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,1,0,1,1,0,1,1,2,-7
2025,1628242,Emma Cannon,LAS,1022500014,2025-05-21,LAS @ PHX,L,9.166666666666666,2,4,0.5,1,3,0.333,1,1,1.0,0,1,1,0,1,0,0,0,3,1,6,-8
2025,1642289,Kamilla Cardoso,CHI,1022500091,2025-06-24,CHI vs. LAS,W,29.575,10,15,0.667,1,1,1.0,6,8,0.75,5,2,7,3,4,0,2,0,3,7,27,9
2025,1642289,Kamilla Cardoso,CHI,1022500085,2025-06-22,CHI @ ATL,L,20.5,3,4,0.75,0,0,0.0,1,1,1.0,2,3,5,3,0,0,1,0,3,1,7,-3
2025,1642289,Kamilla Cardoso,CHI,1022500083,2025-06-21,CHI vs. PHX,L,20.683333333333334,7,9,0.778,0,0,0.0,3,5,0.6,1,2,3,0,3,1,0,1,2,3,17,-19
2025,1642289,Kamilla Cardoso,CHI,1022500073,2025-06-17,CHI vs. WAS,L,29.166666666666668,8,13,0.615,0,0,0.0,2,5,0.4,6,4,10,1,2,1,1,2,2,4,18,5
2025,1642289,Kamilla Cardoso,CHI,1022500068,2025-06-15,CHI @ CON,W,24.666666666666668,3,8,0.375,0,0,0.0,4,4,1.0,1,6,7,1,2,0,0,0,4,3,10,4
2025,1642289,Kamilla Cardoso,CHI,1022500063,2025-06-13,CHI @ ATL,L,26.6,7,12,0.583,0,0,0.0,1,3,0.333,5,4,9,3,3,0,2,1,2,3,15,-22
2025,1642289,Kamilla Cardoso,CHI,1022500059,2025-06-10,CHI @ NYL,L,18.616666666666667,4,8,0.5,0,0,0.0,0,0,0.0,4,5,9,2,3,0,0,0,0,0,8,0
2025,1642289,Kamilla Cardoso,CHI,1022500053,2025-06-07,CHI vs. IND,L,20.583333333333332,2,5,0.4,0,0,0.0,4,6,0.667,2,2,4,0,1,0,0,0,4,3,8,-7
2025,1642289,Kamilla Cardoso,CHI,1022500040,2025-05-31,CHI @ DAL,W,14.606666666666667,1,5,0.2,0,0,0.0,2,2,1.0,3,2,5,1,2,0,2,0,5,1,4,-7
2025,1642289,Kamilla Cardoso,CHI,1022500034,2025-05-29,CHI vs. DAL,W,26.016666666666666,9,13,0.692,0,0,0.0,5,6,0.833,3,5,8,1,1,1,0,1,3,3,23,6
2025,1642289,Kamilla Cardoso,CHI,1022500031,2025-05-27,CHI @ PHX,L,27.27166666666667,8,14,0.571,0,0,0.0,0,0,0.0,4,5,9,4,2,0,1,0,4,2,16,7
